zip,county,fair_penetration,residential_tiv,median_hh_income,income_decile,fair_risk_score,pif,avg_annual_premium,nonrenew_rate,pif_per_owner_unit,exposure_millions
91506,06037,0.009730538922155689,74805274.0,107090.19807178437,7,1.0384615384615385,95,1262.0,0.0686,0.0217,74.805274
91601,06037,0.031089351285189717,115065831.0,72981.95648312679,4,1.0,181,913.0,0.0849,0.0618,115.065831
91602,06037,0.010344827586206896,95775904.0,95456.34296344317,6,1.0,91,1825.0,0.0695,0.0306,95.775904
91604,06037,0.09776987718164189,1838376467.0,138823.36255776926,9,1.324853228962818,1013,4808.0,0.0866,0.1565,1838.376467
91605,06037,0.03971265925725129,313947102.0,66773.162523177,3,1.0,449,612.0,0.1005,0.0739,313.947102
91606,06037,0.03674410940846927,231927628.0,71232.98826557597,3,1.0,338,695.0,0.0955,0.0681,231.927628
91607,06037,0.007497656982193065,114900383.0,90057.54765999518,5,1.0,107,1217.0,0.0867,0.0261,114.900383
91701,06071,0.0076362374175633465,337585711.0,116968.70538866417,8,1.3825301204819278,324,2039.0,0.0912,0.0327,337.585711
91702,06037,0.03013053292766709,502992195.0,87634.92999007214,5,1.5503355704697988,647,1281.0,0.0817,0.0632,502.992195
91706,06037,0.03769140164899882,385823978.0,80958.84862739973,4,1.0,668,400.0,0.0831,0.0603,385.823978
91708,06071,0.002798507462686567,106981733.0,102630.9352636446,7,1.0,114,997.0,0.0894,0.0418,106.981733
91709,06071,0.04674836924293339,3065230963.0,122444.99295935653,8,1.957592339261286,2627,2255.0,0.0868,0.1458,3065.230963
91710,06071,0.005781619954848301,297445389.0,106523.99974416284,7,1.0,351,685.0,0.0854,0.0231,297.445389
91711,06037,0.015173819499490432,545586744.0,127400.9502666408,9,1.9721577726218098,378,3609.0,0.0738,0.0464,545.586744
91722,06037,0.014256619144602852,104138394.0,96483.30026854244,6,1.0,165,412.0,0.073,0.0231,104.138394
91723,06037,0.009769094138543518,66805668.0,89320.74176207972,5,1.0,93,435.0,0.0562,0.0335,66.805668
91724,06037,0.020344029110155475,311567910.0,101491.59749600863,7,1.1863799283154122,274,1803.0,0.0741,0.0481,311.56791
91730,06071,0.003587993349085499,100588699.0,94236.01803362502,6,1.0,161,692.0,0.0852,0.0132,100.588699
91731,06037,0.04149478281970396,140974160.0,64872.29672878976,3,1.0,259,350.0,0.0786,0.0944,140.97416
91732,06037,0.033628318584070796,269210293.0,68386.93208054827,3,1.0,490,327.0,0.0864,0.0741,269.210293
91733,06037,0.04423748544819558,239082437.0,69615.88797459016,3,1.0,439,350.0,0.0855,0.0921,239.082437
91737,06071,0.01893418842571385,600592790.0,119679.44128367063,8,1.7886363636363636,389,3972.0,0.0779,0.0673,600.59279
91739,06071,0.014316012725344645,645227507.0,152129.93044205615,9,1.7567567567567568,460,2609.0,0.093,0.0531,645.227507
91740,06037,0.010557571758495546,140688139.0,104172.09524972514,7,1.0880829015544042,181,1247.0,0.0748,0.0327,140.688139
91741,06037,0.033509036144578314,902440598.0,125938.42646530982,8,1.7673130193905817,633,3702.0,0.0706,0.105,902.440598
91744,06037,0.04151228214628791,558269010.0,93724.29101070888,6,1.0,900,372.0,0.0946,0.0719,558.26901
91745,06037,0.030125339001685847,980385829.0,108621.26220980022,7,1.3157389635316699,948,1324.0,0.0753,0.0777,980.385829
91746,06037,0.04121169425854174,219341775.0,88538.01713530102,5,1.0,325,381.0,0.0987,0.0631,219.341775
91748,06037,0.022539966239698145,888579188.0,90027.78072539218,5,1.2282958199356913,807,1453.0,0.0823,0.0897,888.579188
91750,06037,0.021646341463414633,817391956.0,104331.83516696835,7,1.6728167281672817,745,2260.0,0.0908,0.0881,817.391956
91752,06065,0.012790697674418604,321419133.0,123537.3431776042,8,1.0,379,676.0,0.0972,0.0544,321.419133
91754,06037,0.013596374300186616,173194533.0,85959.85242364302,5,1.0,217,415.0,0.0664,0.0322,173.194533
91755,06037,0.014928304851699077,119918364.0,71569.47859737599,3,1.0,179,338.0,0.067,0.0463,119.918364
91759,06071,0.5058365758754864,109271406.0,68438.0,3,3.0,154,2681.0,0.1477,175.6935,109.271406
91761,06071,0.007393983327292498,261499552.0,97225.3743589567,6,1.0,365,538.0,0.0877,0.03,261.499552
91762,06071,0.007242295002816448,236127035.0,83878.21668026253,5,1.0,322,677.0,0.0902,0.0288,236.127035
91763,06071,0.009404388714733543,74812906.0,80943.61370654381,4,1.0,120,560.0,0.0923,0.0219,74.812906
91764,06071,0.011500862564692352,166394724.0,78117.91129228381,4,1.0,255,651.0,0.0985,0.036,166.394724
91765,06037,0.04920292977165015,1956294458.0,106425.15616712708,7,1.5038716814159292,1655,2300.0,0.0878,0.1386,1956.294458
91766,06037,0.03449688626679777,584538999.0,80380.5832812964,4,1.1010752688172043,889,558.0,0.0894,0.0865,584.538999
91767,06037,0.022657281126264847,214602917.0,83158.4151215205,5,1.0,339,508.0,0.0877,0.0426,214.602917
91768,06037,0.03237674760853569,218204154.0,81818.89941190269,5,1.0,347,514.0,0.0956,0.0684,218.204154
91770,06037,0.02457805086723186,379698896.0,74381.90981807104,4,1.0,633,375.0,0.0717,0.0745,379.698896
91773,06037,0.029824354591536012,680400503.0,105114.19785994128,7,1.3129251700680271,656,2207.0,0.0851,0.0761,680.400503
91775,06037,0.007864488808227465,116474409.0,119775.21625407868,8,1.0,117,775.0,0.06,0.0215,116.474409
91776,06037,0.022777254162739555,189720730.0,82143.2462554359,5,1.0,301,385.0,0.0648,0.0624,189.72073
91780,06037,0.010711967106686864,163223941.0,98253.01566962963,6,1.0,207,449.0,0.0635,0.0282,163.223941
91784,06071,0.012446304659103425,460056434.0,154719.5043390527,10,1.827027027027027,332,3678.0,0.0799,0.0419,460.056434
91786,06071,0.005042189750977567,114171004.0,89808.2040551126,5,1.0,177,1003.0,0.09,0.0214,114.171004
91789,06037,0.01818029490616622,965177523.0,131459.1838532479,9,1.0638528138528138,814,1411.0,0.0765,0.0807,965.177523
91790,06037,0.014559694748468723,184231961.0,98070.9429038148,6,1.0,250,398.0,0.0693,0.0333,184.231961
91791,06037,0.01548196015078083,430874646.0,101623.26506642088,7,1.0091954022988505,356,1268.0,0.0705,0.0482,430.874646
91792,06037,0.013008734435978442,135817856.0,97521.19163587462,6,1.0,185,661.0,0.0794,0.0348,135.817856
91801,06037,0.022001508674880564,242545167.0,86089.22267676535,5,1.0,344,526.0,0.0577,0.0473,242.545167
91803,06037,0.019303845569235447,159716134.0,93765.7830329346,6,1.0,232,420.0,0.0527,0.0456,159.716134
91901,06073,0.4387943407832684,3437447983.0,121585.15150004998,8,2.7748167888074615,2873,3745.0,0.1633,0.6889,3437.447983
91902,06073,0.00656977901652399,255679436.0,129869.26535774309,9,1.0909090909090908,188,2282.0,0.0647,0.0425,255.679436
91905,06073,0.34976525821596244,112102214.0,52211.99999999999,1,2.8839285714285716,222,3353.0,0.2916,0.4666,112.102214
91906,06073,0.33507853403141363,322847350.0,59160.14216914454,2,2.996153846153846,497,2766.0,0.1337,0.8053,322.84735
91910,06073,0.0023807806074597794,220557642.0,95706.66013343283,6,1.0,263,978.0,0.0731,0.0206,220.557642
91911,06073,0.0017439325679407063,171434220.0,84861.41060492175,5,1.0,266,520.0,0.0846,0.0206,171.43422
91913,06073,0.0031119409620343204,383611301.0,133227.12447821317,9,1.0,391,1098.0,0.0831,0.0312,383.611301
91914,06073,0.016187484899734237,787319974.0,158726.98104640716,10,2.0270793036750483,440,3955.0,0.0878,0.1386,787.319974
91915,06073,0.0027773239666721125,298024480.0,140178.31255955785,9,1.4103896103896103,322,1232.0,0.0802,0.0429,298.02448
91916,06073,0.5756676557863502,366477215.0,95265.9693901418,6,3.0,422,3984.0,0.136,0.6027,366.477215
91917,06073,0.4444444444444444,55888837.0,125790.42837211453,8,3.0,80,4454.0,0.1667,0.3152,55.888837
91931,06073,0.0,41555620.0,109643.74472143564,7,3.0,79,2622.0,0.1364,1.0554,41.55562
91932,06073,0.0018824513700062748,37005578.0,82324.64610513044,5,1.0,56,366.0,0.0763,0.0202,37.005578
91934,06073,0.11822660098522167,15673909.0,52212.0,1,1.8108108108108107,37,1838.0,0.1394,0.2705,15.673909
91935,06073,0.4339834958739685,1927305077.0,144307.13843284192,9,2.949569495694957,1584,4598.0,0.1288,0.6154,1927.305077
91941,06073,0.0030491010409000106,230556827.0,108174.44429841639,7,1.1868686868686869,195,1940.0,0.0759,0.0263,230.556827
91942,06073,0.0008005336891260841,57865655.0,84857.67035856174,5,1.0,108,616.0,0.0746,0.0139,57.865655
91945,06073,0.0026796973518284995,71204270.0,84860.35897662074,5,1.0,92,561.0,0.0745,0.0178,71.20427
91950,06073,0.003245910153206959,88316924.0,65707.55580812745,3,1.0,127,581.0,0.0762,0.0209,88.316924
91962,06073,0.4552058111380145,373856457.0,108672.6360899002,7,2.9444444444444446,486,3638.0,0.1054,0.7984,373.856457
91963,06073,0.4657534246575342,53710642.0,59684.00000000001,2,2.3176470588235296,82,4135.0,0.2642,0.3385,53.710642
91977,06073,0.007472561687553514,461534106.0,98868.91537173587,6,1.2429906542056075,599,1528.0,0.0877,0.0511,461.534106
91978,06073,0.06167199634536318,384400322.0,116355.19299295206,8,2.1833740831295843,382,2455.0,0.1127,0.1674,384.400322
91980,06073,0.14814814814814814,5422323.0,59684.00000000001,2,3.0,6,7606.0,0.1154,0.0113,5.422323
92003,06073,0.09698996655518395,695310518.0,113310.43726132864,8,2.1978494623655913,446,4024.0,0.1222,0.2343,695.310518
92004,06073,0.01129032258064516,54172575.0,86120.17657685242,5,1.0,94,813.0,0.1021,0.0933,54.172575
92007,06073,0.0018192844147968466,98935984.0,152322.90481461378,9,1.2205882352941178,68,1519.0,0.0802,0.027,98.935984
92008,06073,0.004476690336523618,189194600.0,112150.17844244359,8,1.2222222222222223,140,821.0,0.077,0.0241,189.1946
92009,06073,0.00903588781860029,1573218101.0,173101.5134712124,10,1.0997150997150997,951,2256.0,0.0723,0.0795,1573.218101
92010,06073,0.00536135535063264,197597475.0,123565.87404408319,8,1.027027027027027,210,676.0,0.0886,0.049,197.597475
92011,06073,0.0024031240612796636,317088781.0,152042.46348894975,9,1.0,236,762.0,0.0747,0.0428,317.088781
92014,06073,0.009928422996998384,398970088.0,196223.09029782025,10,1.25,226,3121.0,0.0802,0.0567,398.970088
92019,06073,0.04738227551915765,1893139204.0,102238.55425460318,7,2.204295154185022,1644,2533.0,0.1032,0.1649,1893.139204
92020,06073,0.0025596396027439336,243460634.0,83326.35329529134,5,1.0981132075471698,253,1179.0,0.0812,0.0301,243.460634
92021,06073,0.04817411150961852,1550575855.0,78558.9321274241,4,2.497406340057637,1606,2782.0,0.1122,0.1314,1550.575855
92024,06073,0.00826844897677944,1047898043.0,151647.9496894186,9,1.6097946287519747,595,3415.0,0.0749,0.0464,1047.898043
92025,06073,0.023457099849473157,775909568.0,90207.3283263678,5,1.8076335877862595,595,3385.0,0.0851,0.0842,775.909568
92026,06073,0.0902893380895759,2839419258.0,102855.67989173392,7,2.285193289569657,2586,2643.0,0.1096,0.2259,2839.419258
92027,06073,0.03687505359746163,1223720167.0,98462.72302248179,6,2.0676363636363635,1267,2885.0,0.112,0.1206,1223.720167
92028,06073,0.11023994592767827,4321791541.0,104972.66116270334,7,2.315844977590298,3519,3384.0,0.1228,0.3197,4321.791541
92029,06073,0.0651840490797546,1389046965.0,118877.3011659751,8,2.2273972602739724,1024,3261.0,0.0989,0.1919,1389.046965
92036,06073,0.5179606025492468,877479583.0,75945.68741244421,4,2.9675324675324677,1067,3907.0,0.1414,0.8214,877.479583
92037,06073,0.009598692943939549,622510778.0,153366.48313460386,10,1.0513447432762837,393,2118.0,0.0839,0.04,622.510778
92040,06073,0.047655575798254864,1489879969.0,103431.02949611498,7,2.106812933025404,1564,2870.0,0.1006,0.1561,1489.879969
92054,06073,0.0037220843672456576,174473518.0,79704.80785562971,4,1.0,230,760.0,0.0811,0.0406,174.473518
92055,06073,0.0,0.0,62998.0,2,,0,,0.0,0.0,0.0
92056,06073,0.0022998786175174087,340620353.0,102758.69027389491,7,1.0130208333333333,386,743.0,0.0875,0.0312,340.620353
92057,06073,0.007507404091190853,812552243.0,107952.93008046853,7,1.1766666666666667,812,1488.0,0.0976,0.0671,812.552243
92058,06073,0.008078335373317013,266040133.0,77249.44187317806,4,1.2760416666666667,335,1010.0,0.1102,0.081,266.040133
92059,06073,0.6258992805755396,96576176.0,99210.59999125445,6,2.975,88,4503.0,0.2,0.354,96.576176
92060,06073,0.5698924731182796,88789132.0,69831.0,3,3.0,132,4553.0,0.1209,1.9435,88.789132
92061,06073,0.28524046434494194,327384350.0,110945.57959319373,7,2.475862068965517,282,3743.0,0.1727,0.3741,327.38435
92064,06073,0.030078597339782347,2340133378.0,148194.18592466848,9,1.989802421924793,1434,4005.0,0.081,0.1198,2340.133378
92065,06073,0.20951603022258525,3857089067.0,118192.12774210874,8,2.757430997876858,3480,3890.0,0.1408,0.3682,3857.089067
92066,06073,0.18382352941176472,28516536.0,69543.38347876663,3,3.0,40,4456.0,0.0902,0.2674,28.516536
92067,06073,0.07970313004194901,2187545259.0,244133.75293119284,10,2.064516129032258,814,6427.0,0.0821,0.3305,2187.545259
92069,06073,0.02037554934079105,888324924.0,100182.27355437235,7,1.3656147986942329,817,2244.0,0.0913,0.0984,888.324924
92070,06073,0.4721189591078067,123864803.0,78029.7611864785,4,2.978102189781022,136,6059.0,0.1125,0.3613,123.864803
92071,06073,0.013409415121255349,845490901.0,107596.81152055037,7,1.70250606305578,1092,1751.0,0.0959,0.0747,845.490901
92075,06073,0.005230467473030402,182023722.0,141499.91791240594,9,1.2325581395348837,124,2552.0,0.0798,0.0354,182.023722
92078,06073,0.025972975159802573,1825433408.0,130151.83637241101,9,1.7168458781362008,1503,2689.0,0.0983,0.116,1825.433408
92081,06073,0.004213060487511285,182636879.0,100635.48198609358,7,1.0207253886010363,181,841.0,0.0886,0.0326,182.636879
92082,06073,0.26320159415476585,3199314937.0,127949.19491923037,9,2.8744740532959328,2755,3846.0,0.1528,0.4826,3199.314937
92083,06073,0.004066312167657179,88543495.0,88585.58058856957,5,1.0,115,795.0,0.0905,0.0191,88.543495
92084,06073,0.046146481570129246,1453775827.0,97187.84454353855,6,1.9685641461342396,1143,3052.0,0.0975,0.1417,1453.775827
92086,06073,0.6407766990291263,208898745.0,69831.0,3,2.984251968503937,382,3537.0,0.1315,0.7108,208.898745
92091,06073,0.05793742757821553,526496978.0,174236.14332709662,10,2.1319796954314723,202,6036.0,0.1095,0.2114,526.496978
92101,06073,0.010341261633919338,31260864.0,96348.54298579766,6,1.0,75,433.0,0.0816,0.0107,31.260864
92102,06073,0.02352059925093633,154431178.0,71079.27865141809,3,1.0,249,546.0,0.0818,0.0543,154.431178
92103,06073,0.012008554038493173,290433347.0,104494.24931072937,7,1.0,255,1502.0,0.0786,0.038,290.433347
92104,06073,0.007911576497963932,105804880.0,94678.9470993885,6,1.0,155,742.0,0.0745,0.0236,105.80488
92105,06073,0.018167055719070332,317488825.0,65321.77181321399,3,1.0,556,620.0,0.0824,0.0794,317.488825
92106,06073,0.002045370026031982,63110975.0,130690.53588261738,9,1.0,46,602.0,0.0711,0.0128,63.110975
92107,06073,0.006382978723404255,64997921.0,116830.16624215884,8,1.0,89,829.0,0.0672,0.0174,64.997921
92108,06073,0.003971405877680699,29940723.0,104560.10492907191,7,1.0,99,485.0,0.0684,0.0234,29.940723
92109,06073,0.003667481662591687,83960471.0,124105.20011020626,8,1.0,94,880.0,0.0735,0.014,83.960471
92110,06073,0.005606166783461808,73608617.0,101613.25891228915,7,1.0,105,1054.0,0.0671,0.0235,73.608617
92111,06073,0.0031821797931583136,161167200.0,94162.0015531168,6,1.0,249,1025.0,0.0729,0.0304,161.1672
92113,06073,0.03591201556187341,163327298.0,57595.69429757569,2,1.0,339,344.0,0.0976,0.0908,163.327298
92114,06073,0.006632179334129195,199133928.0,92017.07127802115,6,1.0,285,743.0,0.0801,0.023,199.133928
92115,06073,0.005233111322549952,295048618.0,77252.94940031308,4,1.069767441860465,319,1217.0,0.0768,0.0393,295.048618
92116,06073,0.013615946097697923,239025175.0,100128.73800577012,7,1.0,287,1132.0,0.0752,0.0581,239.025175
92117,06073,0.002940764598795687,270441000.0,108319.35933947579,7,1.0363636363636364,337,1296.0,0.0668,0.0299,270.441
92118,06073,0.0010702054794520547,56059670.0,138562.6719547533,9,1.0,30,788.0,0.0707,0.0087,56.05967
92119,06073,0.010583566073790974,421368032.0,123971.49317565648,8,1.93006993006993,485,1883.0,0.0806,0.0759,421.368032
92120,06073,0.011206403659233848,448618058.0,116952.12954219618,8,1.5566218809980805,464,2052.0,0.0743,0.059,448.618058
92121,06073,0.02278481012658228,141190190.0,122686.4632632228,8,1.891304347826087,128,1653.0,0.1116,0.214,141.19019
92122,06073,0.003342716396903589,117908338.0,110252.6445815774,7,1.0147058823529411,178,1296.0,0.0667,0.0288,117.908338
92123,06073,0.004200076365024819,86140946.0,117942.31490789585,8,1.0,119,966.0,0.0701,0.025,86.140946
92124,06073,0.015160464658397323,504405444.0,109396.60458164821,7,1.6643233743409491,510,2194.0,0.0699,0.105,504.405444
92126,06073,0.007861635220125786,595819859.0,127282.83207772537,9,1.68371467025572,714,1328.0,0.0753,0.0557,595.819859
92127,06073,0.015834559141645756,2560920533.0,182576.61566382836,10,1.778834720570749,1499,3159.0,0.0976,0.1304,2560.920533
92128,06073,0.009687743274803217,925587457.0,134318.18847139544,9,1.489051094890511,836,1629.0,0.0932,0.0658,925.587457
92129,06073,0.02220888355342137,1621252347.0,160078.1616703556,10,2.0317040951122856,1366,1893.0,0.0826,0.1092,1621.252347
92130,06073,0.011620161350011102,2365583644.0,196411.46787635013,10,1.726027397260274,1248,2258.0,0.0797,0.0944,2365.583644
92131,06073,0.051896646509070915,2095815128.0,188776.07229261633,10,1.8367217280813215,1439,3232.0,0.0868,0.1408,2095.815128
92139,06073,0.003704847175054029,53565859.0,92299.94465935767,6,1.0,83,855.0,0.0784,0.0141,53.565859
92140,06073,,2740950.0,,,1.0,2,1932.0,,,2.74095
92145,06073,,9135800.0,86774.0,5,1.0,4,854.0,,,9.1358
92154,06073,0.0037149355572403337,386547719.0,92251.43527822962,6,1.2718631178707225,473,724.0,0.0912,0.0361,386.547719
92173,06073,0.008149959250203748,48193691.0,60928.037647932935,2,1.0,68,454.0,0.0819,0.0279,48.193691
92201,06065,0.0018241042345276872,108381177.0,70930.76705664942,3,1.0,189,400.0,0.1016,0.015,108.381177
92203,06065,0.0010440928439482773,80769747.0,101715.93387451957,7,1.0,91,689.0,0.1034,0.0091,80.769747
92210,06065,0.002564102564102564,125062768.0,112589.30252111239,8,1.0,76,1492.0,0.0998,0.0358,125.062768
92211,06065,0.0003504775256286691,59101562.0,91982.96507963282,6,1.0,68,727.0,0.1022,0.007,59.101562
92220,06065,0.03721937770775896,896927723.0,63042.309070659176,2,2.2893041237113403,1340,2211.0,0.1159,0.1469,896.927723
92223,06065,0.033588901058780575,2136371618.0,99205.43138112348,6,1.9436141304347827,2443,2657.0,0.12,0.1572,2136.371618
92225,06065,0.008431329043709785,74148665.0,55178.07083421095,2,1.0080321285140563,221,900.0,0.1006,0.0719,74.148665
92227,06025,0.005088578967206936,49026360.0,64033.6850508834,2,1.0,95,623.0,0.0889,0.0209,49.02636
92230,06065,0.1150278293135436,54631490.0,82411.0,5,2.723926380368098,136,1597.0,0.1617,0.3126,54.63149
92231,06025,0.01399569363272839,93922122.0,62874.767844035705,2,1.0,186,602.0,0.0805,0.0374,93.922122
92233,06025,0.006369426751592357,6922282.0,45838.49581375179,1,1.0,12,688.0,0.106,0.0129,6.922282
92234,06065,0.0016052484645449469,174423782.0,71307.15296112058,3,1.0521172638436482,303,511.0,0.1069,0.0248,174.423782
92236,06065,0.001944174420219414,36921040.0,65190.449385654516,3,1.0,58,589.0,0.0954,0.0074,36.92104
92239,06065,0.006329113924050633,5404705.0,49573.0,1,1.0,13,378.0,0.0925,0.3449,5.404705
92240,06065,0.006501460473004805,231555654.0,54343.821026076665,2,1.0943396226415094,376,575.0,0.1265,0.0477,231.555654
92241,06065,0.009164420485175202,92628700.0,47729.79714327439,1,1.0,213,509.0,0.1427,0.0679,92.6287
92242,06071,0.006092254134029591,33661116.0,37688.604774545,1,1.0,93,451.0,0.0929,0.1696,33.661116
92243,06025,0.010033063504731501,112957738.0,66844.27187777744,3,1.0,199,681.0,0.084,0.0274,112.957738
